params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8435898772558165,0.837056277056277,0.8982475999182119,0.82834008097166,0.8403064928419302
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8438839905468825,0.8357864357864357,0.898242163653053,0.8279663656181875,0.8398069583936675
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8449750997390175,0.8312265512265512,0.8982359465957707,0.826658361881034,0.8380354629492806
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8431080905264684,0.8378066378066377,0.8982337115783177,0.8283712239177827,0.8404448226652612
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8464515544837183,0.8301875901875901,0.8982196182804907,0.8271255060728745,0.8382375069536645
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8470348436461148,0.8293795093795093,0.8981832333675419,0.8271255060728745,0.8381121118977258
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8426658108883085,0.8346320346320345,0.8981396846868609,0.8266895048271566,0.8386247198090218
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8447010280026184,0.8294949494949495,0.8981211213541279,0.8257240734973529,0.8370201418643338
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8429659578767122,0.8343434343434343,0.8980990639766426,0.8267517907194021,0.8386161847183903
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8420989198504059,0.8385569985569985,0.8980921734861539,0.8280597944565556,0.8403207477700901
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8419232587238522,0.8345743145743146,0.8980747130222951,0.8261912176891935,0.8382231269921447
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8447368314968029,0.8293795093795093,0.8980622984275335,0.8256929305512302,0.8369802232481829
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8432643600411828,0.833073593073593,0.898037586356829,0.8263780753659298,0.8381253716150482
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8438150703938396,0.8301298701298702,0.898032999203104,0.8254437869822485,0.8369051496266572
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8426340513873001,0.8353823953823956,0.8980313400198419,0.8270009342883837,0.8389886700348643
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.846711339114048,0.828917748917749,0.8980292904405183,0.8267206477732794,0.8377161924405183
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8461129558033639,0.8301298701298702,0.8980254255195075,0.8268763625038927,0.8380385600150404
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8456377497063379,0.8300721500721501,0.8980140649941124,0.8265649330426659,0.8377757349947513
