params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8530604566930439,0.7446462715105163,0.8366990744775193,0.750046714419184,0.7951668296581412
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8530403044488871,0.7439770554493308,0.8366964259778517,0.7496729990657116,0.7947760835612818
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8484376469238295,0.7559751434034416,0.8366836854129183,0.7530052943008408,0.7995343127690011
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8494888134858696,0.7562141491395794,0.8366775554177197,0.7538461538461539,0.8001320933333027
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8494284392854128,0.7554015296367111,0.8366549363762031,0.7533790096543133,0.7996554284665284
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8407714156642381,0.777772466539197,0.8366391948902752,0.7592338835253815,0.8080400720967147
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.852405860255358,0.7448852772466539,0.8366355532032322,0.7497352849579569,0.7950188443194166
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8500629862206024,0.7541108986615679,0.8366308756110772,0.753098723139209,0.7991960551461081
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8522695610133493,0.7446940726577438,0.8365987839114751,0.7495484272812207,0.7948518473564662
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8445269072421256,0.7682600382409177,0.836595505325193,0.7568358766739333,0.8045762599013468
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8528945674492385,0.7465105162523901,0.8365884675780924,0.7509498598567423,0.7961604407296041
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8530347633564441,0.7439770554493308,0.8365667456090439,0.7496729990657116,0.7947757941990855
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8452014963273967,0.7582695984703633,0.8365666922118731,0.7520087200249144,0.7993655674769036
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8440683328459899,0.76782982791587,0.8365638087646543,0.7562753036437246,0.8041269348556932
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8493092960017241,0.7554493307839387,0.8365468391437998,0.7533167237620678,0.7996240830133289
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8503371188499071,0.7555927342256215,0.8365398013966991,0.7540952974151355,0.8001556625577131
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8489235501436563,0.7591778202676864,0.8365172357523531,0.7550607287449392,0.8015400219278457
