params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7891323406536028,0.729535864978903,0.8002460051980556,0.7251946434132669,0.7581627037586289
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7891323406536028,0.729535864978903,0.8002460051980556,0.7251946434132669,0.7581627037586289
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7811111162534322,0.7417721518987341,0.8001831753060274,0.7247897851136716,0.760931207387763
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7811111162534322,0.7417721518987341,0.8001831753060274,0.7247897851136716,0.760931207387763
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7777952804808886,0.7513713080168777,0.8001046028460959,0.726440361258175,0.7643532077758974
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7878791497975248,0.7277953586497891,0.7999187603279267,0.7235752102148864,0.7566417470589406
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7878791497975248,0.7277953586497891,0.7999187603279267,0.7235752102148864,0.7566417470589406
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7878791497975248,0.7277953586497891,0.7999187603279267,0.7235752102148864,0.7566417470589406
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.7862896758994051,0.7325949367088608,0.7996652347948853,0.7245406415446901,0.7584908644166851
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7756320516794363,0.7546413502109705,0.799642032054676,0.726222360635316,0.7649891746943732
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7824369326029836,0.7409282700421941,0.7996165932681971,0.7253815010900031,0.7611146042905362
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7824369326029836,0.7409282700421941,0.7996165932681971,0.7253815010900031,0.7611146042905362
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8021728750425045,0.6843354430379747,0.7985833894851679,0.7139831828090937,0.7385685486971105
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8020164998869774,0.6871835443037975,0.7985286013380181,0.7151354718156336,0.7401643674834446
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8018678228779352,0.6860759493670887,0.7985091888466413,0.7145437558393024,0.7394563120920332
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8013907689370386,0.6844936708860759,0.798471928093565,0.7135471815633759,0.7383301705112787
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7797046934912364,0.7411392405063292,0.7984305562240298,0.7235129243226408,0.7599286877389567
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8027775987201661,0.6848628691983123,0.798378355072115,0.714574898785425,0.7391329496998249
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8027775987201661,0.6848628691983123,0.798378355072115,0.714574898785425,0.7391329496998249
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8016274188222912,0.6840189873417721,0.7983318894290161,0.7134848956711305,0.738156713291291
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8027399001823963,0.6853902953586497,0.7983175306027498,0.7147928994082839,0.7394291310389614
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8026358114532182,0.6843354430379748,0.7982091776162744,0.714263469324198,0.7387577584895174
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8030709981682314,0.682753164556962,0.7982033819447787,0.7138274680784803,0.7380311557155184
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8030709981682314,0.682753164556962,0.7982033819447787,0.7138274680784803,0.7380311557155184
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8020254223538821,0.6844409282700422,0.7981937158075435,0.7139208969168485,0.7385712930042494
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8020254223538821,0.6844409282700422,0.7981937158075435,0.7139208969168485,0.7385712930042494
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8020254223538821,0.6844409282700422,0.7981937158075435,0.7139208969168485,0.7385712930042494
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8035772110241417,0.6838080168776371,0.7981877396480082,0.7146060417315478,0.7388543306708545
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8035772110241417,0.6838080168776371,0.7981877396480082,0.7146060417315478,0.7388543306708545
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8035772110241417,0.6838080168776371,0.7981877396480082,0.7146060417315478,0.7388543306708545
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8025603218312787,0.6818565400843882,0.798145024145289,0.713111180317658,0.7372865744200806
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7761414977620236,0.7542194092827004,0.7981103704416743,0.726440361258175,0.7650177929430682
"{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7726809348264568,0.7572784810126583,0.7972242042482873,0.7251323575210216,0.764900444160514
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7941363798871955,0.7045886075949367,0.796792526992989,0.717720336343818,0.7466694604477697
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7941363798871955,0.7045886075949367,0.796792526992989,0.717720336343818,0.7466694604477697
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7941363798871955,0.7045886075949367,0.796792526992989,0.717720336343818,0.7466694604477697
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7945432599157961,0.7029008438818565,0.796647956073222,0.7172531921519776,0.7459061207053136
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7945432599157961,0.7029008438818565,0.796647956073222,0.7172531921519776,0.7459061207053136
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7945432599157961,0.7029008438818565,0.796647956073222,0.7172531921519776,0.7459061207053136
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8060428160664472,0.6643987341772152,0.796637207007749,0.7074431641233261,0.7283906466507295
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7927970627791266,0.704324894514768,0.7966309701432674,0.7167237620678917,0.745931894254453
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7927970627791266,0.704324894514768,0.7966309701432674,0.7167237620678917,0.745931894254453
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.7930717433689929,0.7036919831223628,0.7965842437952224,0.7166303332295236,0.7456982221448625
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.7928563807528712,0.7021624472573841,0.796472962891659,0.7158206166303331,0.7447489896330722
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8058474859961129,0.6628691983122362,0.7964535504002823,0.7066334475241358,0.7273892262241842
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8052830752307519,0.665928270042194,0.7964371059344467,0.707661164746185,0.7289890409861906
