RegionName,RegionCode,Date,C1M_School closing,C2M_Workplace closing,H6M_Facial Coverings,ConfirmedCases,ConfirmedDeaths,daily_cases,daily_deaths,cases_14d_avg,deaths_14d_avg
Queensland,AUS_QLD,2020-06-27,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.14285714285714285,0.0
Queensland,AUS_QLD,2020-06-28,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.14285714285714285,0.0
Queensland,AUS_QLD,2020-06-29,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.14285714285714285,0.0
Queensland,AUS_QLD,2020-06-30,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-01,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-02,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-03,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-04,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-05,1.0,1.0,0.0,1067.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-06,1.0,1.0,0.0,1068.0,6.0,1.0,0.0,0.14285714285714285,0.0
Queensland,AUS_QLD,2020-07-07,1.0,1.0,0.0,1068.0,6.0,0.0,0.0,0.14285714285714285,0.0
Queensland,AUS_QLD,2020-07-08,1.0,1.0,0.0,1068.0,6.0,0.0,0.0,0.14285714285714285,0.0
Queensland,AUS_QLD,2020-07-09,1.0,1.0,0.0,1068.0,6.0,0.0,0.0,0.07142857142857142,0.0
Queensland,AUS_QLD,2020-07-10,1.0,1.0,0.0,1070.0,6.0,2.0,0.0,0.21428571428571427,0.0
Queensland,AUS_QLD,2020-07-11,1.0,1.0,0.0,1070.0,6.0,0.0,0.0,0.21428571428571427,0.0
Queensland,AUS_QLD,2020-07-12,1.0,1.0,0.0,1071.0,6.0,1.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-13,1.0,1.0,0.0,1071.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-14,1.0,1.0,0.0,1071.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-15,1.0,1.0,0.0,1071.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-16,1.0,1.0,0.0,1071.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-17,1.0,1.0,0.0,1071.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-18,1.0,1.0,0.0,1071.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-19,1.0,1.0,0.0,1072.0,6.0,1.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-07-20,1.0,1.0,0.0,1072.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-07-21,1.0,1.0,0.0,1073.0,6.0,1.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-07-22,1.0,1.0,0.0,1074.0,6.0,1.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-07-23,1.0,1.0,0.0,1076.0,6.0,2.0,0.0,0.5714285714285714,0.0
Queensland,AUS_QLD,2020-07-24,1.0,1.0,0.0,1076.0,6.0,0.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-07-25,1.0,1.0,0.0,1076.0,6.0,0.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-07-26,1.0,1.0,0.0,1076.0,6.0,0.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-07-27,1.0,1.0,0.0,1076.0,6.0,0.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-07-28,1.0,1.0,0.0,1078.0,6.0,2.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-07-29,1.0,1.0,0.0,1082.0,6.0,4.0,0.0,0.7857142857142857,0.0
Queensland,AUS_QLD,2020-07-30,1.0,1.0,0.0,1083.0,6.0,1.0,0.0,0.8571428571428571,0.0
Queensland,AUS_QLD,2020-07-31,1.0,1.0,0.0,1084.0,6.0,1.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-08-01,1.0,1.0,0.0,1085.0,6.0,1.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-08-02,1.0,1.0,0.0,1085.0,6.0,0.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-08-03,1.0,1.0,0.0,1085.0,6.0,0.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-08-04,1.0,1.0,0.0,1088.0,6.0,3.0,0.0,1.0714285714285714,0.0
Queensland,AUS_QLD,2020-08-05,1.0,1.0,0.0,1088.0,6.0,0.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-08-06,1.0,1.0,0.0,1087.0,6.0,,0.0,0.9230769230769231,0.0
Queensland,AUS_QLD,2020-08-07,1.0,1.0,0.0,1088.0,6.0,1.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-08-08,1.0,1.0,0.0,1088.0,6.0,0.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-08-09,1.0,1.0,0.0,1089.0,6.0,1.0,0.0,1.0769230769230769,0.0
Queensland,AUS_QLD,2020-08-10,1.0,1.0,0.0,1089.0,6.0,0.0,0.0,1.0769230769230769,0.0
Queensland,AUS_QLD,2020-08-11,1.0,1.0,0.0,1089.0,6.0,0.0,0.0,0.9230769230769231,0.0
Queensland,AUS_QLD,2020-08-12,1.0,1.0,0.0,1089.0,6.0,0.0,0.0,0.6153846153846154,0.0
Queensland,AUS_QLD,2020-08-13,1.0,1.0,0.0,1091.0,6.0,2.0,0.0,0.6923076923076923,0.0
Queensland,AUS_QLD,2020-08-14,1.0,1.0,0.0,1091.0,6.0,0.0,0.0,0.6153846153846154,0.0
Queensland,AUS_QLD,2020-08-15,1.0,1.0,0.0,1091.0,6.0,0.0,0.0,0.5384615384615384,0.0
Queensland,AUS_QLD,2020-08-16,1.0,1.0,0.0,1091.0,6.0,0.0,0.0,0.5384615384615384,0.0
Queensland,AUS_QLD,2020-08-17,1.0,1.0,0.0,1091.0,6.0,0.0,0.0,0.5384615384615384,0.0
Queensland,AUS_QLD,2020-08-18,1.0,1.0,0.0,1092.0,6.0,1.0,0.0,0.38461538461538464,0.0
Queensland,AUS_QLD,2020-08-19,1.0,1.0,0.0,1093.0,6.0,1.0,0.0,0.46153846153846156,0.0
Queensland,AUS_QLD,2020-08-20,1.0,1.0,0.0,1094.0,6.0,1.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-08-21,1.0,1.0,0.0,1103.0,6.0,9.0,0.0,1.0714285714285714,0.0
Queensland,AUS_QLD,2020-08-22,1.0,1.0,0.0,1105.0,6.0,2.0,0.0,1.2142857142857142,0.0
Queensland,AUS_QLD,2020-08-23,1.0,1.0,0.0,1106.0,6.0,1.0,0.0,1.2142857142857142,0.0
Queensland,AUS_QLD,2020-08-24,1.0,1.0,0.0,1106.0,6.0,0.0,0.0,1.2142857142857142,0.0
Queensland,AUS_QLD,2020-08-25,1.0,1.0,0.0,1107.0,6.0,1.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2020-08-26,1.0,1.0,0.0,1110.0,6.0,3.0,0.0,1.5,0.0
Queensland,AUS_QLD,2020-08-27,1.0,1.0,0.0,1113.0,6.0,3.0,0.0,1.5714285714285714,0.0
Queensland,AUS_QLD,2020-08-28,1.0,1.0,0.0,1117.0,6.0,4.0,0.0,1.8571428571428572,0.0
Queensland,AUS_QLD,2020-08-29,1.0,1.0,0.0,1121.0,6.0,4.0,0.0,2.142857142857143,0.0
Queensland,AUS_QLD,2020-08-30,1.0,1.0,0.0,1122.0,6.0,1.0,0.0,2.2142857142857144,0.0
Queensland,AUS_QLD,2020-08-31,1.0,1.0,0.0,1124.0,6.0,2.0,0.0,2.357142857142857,0.0
Queensland,AUS_QLD,2020-09-01,1.0,1.0,0.0,1126.0,6.0,2.0,0.0,2.4285714285714284,0.0
Queensland,AUS_QLD,2020-09-02,1.0,1.0,0.0,1128.0,6.0,2.0,0.0,2.5,0.0
Queensland,AUS_QLD,2020-09-03,1.0,1.0,0.0,1128.0,6.0,0.0,0.0,2.4285714285714284,0.0
Queensland,AUS_QLD,2020-09-04,1.0,1.0,0.0,1129.0,6.0,1.0,0.0,1.8571428571428572,0.0
Queensland,AUS_QLD,2020-09-05,1.0,1.0,0.0,1131.0,6.0,2.0,0.0,1.8571428571428572,0.0
Queensland,AUS_QLD,2020-09-06,1.0,1.0,0.0,1133.0,6.0,2.0,0.0,1.9285714285714286,0.0
Queensland,AUS_QLD,2020-09-07,1.0,1.0,0.0,1134.0,6.0,1.0,0.0,2.0,0.0
Queensland,AUS_QLD,2020-09-08,1.0,1.0,0.0,1143.0,6.0,9.0,0.0,2.5714285714285716,0.0
Queensland,AUS_QLD,2020-09-09,1.0,1.0,0.0,1143.0,6.0,0.0,0.0,2.357142857142857,0.0
Queensland,AUS_QLD,2020-09-10,1.0,1.0,0.0,1145.0,6.0,2.0,0.0,2.2857142857142856,0.0
Queensland,AUS_QLD,2020-09-11,1.0,1.0,0.0,1149.0,6.0,4.0,0.0,2.2857142857142856,0.0
Queensland,AUS_QLD,2020-09-12,1.0,1.0,0.0,1149.0,6.0,0.0,0.0,2.0,0.0
Queensland,AUS_QLD,2020-09-13,1.0,1.0,0.0,1149.0,6.0,0.0,0.0,1.9285714285714286,0.0
Queensland,AUS_QLD,2020-09-14,1.0,1.0,0.0,1150.0,6.0,1.0,0.0,1.8571428571428572,0.0
Queensland,AUS_QLD,2020-09-15,1.0,1.0,0.0,1149.0,6.0,,0.0,1.8461538461538463,0.0
Queensland,AUS_QLD,2020-09-16,1.0,1.0,0.0,1150.0,6.0,1.0,0.0,1.7692307692307692,0.0
Queensland,AUS_QLD,2020-09-17,1.0,1.0,0.0,1150.0,6.0,0.0,0.0,1.7692307692307692,0.0
Queensland,AUS_QLD,2020-09-18,1.0,1.0,0.0,1150.0,6.0,0.0,0.0,1.6923076923076923,0.0
Queensland,AUS_QLD,2020-09-19,1.0,1.0,0.0,1152.0,6.0,2.0,0.0,1.6923076923076923,0.0
Queensland,AUS_QLD,2020-09-20,1.0,1.0,0.0,1153.0,6.0,1.0,0.0,1.6153846153846154,0.0
Queensland,AUS_QLD,2020-09-21,1.0,1.0,0.0,1153.0,6.0,0.0,0.0,1.5384615384615385,0.0
Queensland,AUS_QLD,2020-09-22,1.0,1.0,0.0,1153.0,6.0,0.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-09-23,1.0,1.0,0.0,1153.0,6.0,0.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-09-24,1.0,1.0,0.0,1153.0,6.0,0.0,0.0,0.6923076923076923,0.0
Queensland,AUS_QLD,2020-09-25,1.0,1.0,0.0,1156.0,6.0,3.0,0.0,0.6153846153846154,0.0
Queensland,AUS_QLD,2020-09-26,1.0,1.0,0.0,1157.0,6.0,1.0,0.0,0.6923076923076923,0.0
Queensland,AUS_QLD,2020-09-27,1.0,1.0,0.0,1157.0,6.0,0.0,0.0,0.6923076923076923,0.0
Queensland,AUS_QLD,2020-09-28,1.0,1.0,0.0,1157.0,6.0,0.0,0.0,0.6153846153846154,0.0
Queensland,AUS_QLD,2020-09-29,1.0,1.0,0.0,1157.0,6.0,0.0,0.0,0.5714285714285714,0.0
Queensland,AUS_QLD,2020-09-30,1.0,1.0,0.0,1157.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-01,1.0,1.0,0.0,1160.0,6.0,3.0,0.0,0.7142857142857143,0.0
Queensland,AUS_QLD,2020-10-02,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.7142857142857143,0.0
Queensland,AUS_QLD,2020-10-03,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.5714285714285714,0.0
Queensland,AUS_QLD,2020-10-04,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-05,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-06,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-07,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-08,1.0,1.0,1.0,1160.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-09,1.0,1.0,1.0,1161.0,6.0,1.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-10-10,1.0,1.0,1.0,1161.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-11,1.0,1.0,1.0,1161.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-12,1.0,1.0,1.0,1161.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-13,1.0,1.0,1.0,1161.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-14,1.0,1.0,1.0,1162.0,6.0,1.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-10-15,1.0,1.0,1.0,1164.0,6.0,2.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-16,1.0,1.0,1.0,1164.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-17,1.0,1.0,1.0,1164.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-18,1.0,1.0,1.0,1164.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-19,1.0,1.0,1.0,1164.0,6.0,0.0,0.0,0.2857142857142857,0.0
Queensland,AUS_QLD,2020-10-20,1.0,1.0,1.0,1165.0,6.0,1.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-10-21,1.0,1.0,1.0,1165.0,6.0,0.0,0.0,0.35714285714285715,0.0
Queensland,AUS_QLD,2020-10-22,1.0,1.0,1.0,1167.0,6.0,2.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-23,1.0,1.0,1.0,1167.0,6.0,0.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-10-24,1.0,1.0,1.0,1167.0,6.0,0.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-10-25,1.0,1.0,1.0,1167.0,6.0,0.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-10-26,1.0,1.0,1.0,1167.0,6.0,0.0,0.0,0.42857142857142855,0.0
Queensland,AUS_QLD,2020-10-27,1.0,1.0,1.0,1169.0,6.0,2.0,0.0,0.5714285714285714,0.0
Queensland,AUS_QLD,2020-10-28,1.0,1.0,1.0,1169.0,6.0,0.0,0.0,0.5,0.0
Queensland,AUS_QLD,2020-10-29,1.0,1.0,1.0,1172.0,6.0,3.0,0.0,0.5714285714285714,0.0
Queensland,AUS_QLD,2020-10-30,1.0,1.0,1.0,1171.0,6.0,,0.0,0.6153846153846154,0.0
Queensland,AUS_QLD,2020-10-31,1.0,1.0,1.0,1172.0,6.0,1.0,0.0,0.6923076923076923,0.0
Queensland,AUS_QLD,2020-11-01,1.0,1.0,1.0,1172.0,6.0,0.0,0.0,0.6923076923076923,0.0
Queensland,AUS_QLD,2020-11-02,1.0,1.0,1.0,1175.0,6.0,3.0,0.0,0.9230769230769231,0.0
Queensland,AUS_QLD,2020-11-03,1.0,1.0,1.0,1177.0,6.0,2.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-11-04,1.0,1.0,1.0,1177.0,6.0,0.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-11-05,1.0,1.0,1.0,1177.0,6.0,0.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-11-06,1.0,1.0,1.0,1177.0,6.0,0.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-11-07,1.0,1.0,1.0,1177.0,6.0,0.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-11-08,1.0,1.0,1.0,1177.0,6.0,0.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-11-09,1.0,1.0,1.0,1178.0,6.0,1.0,0.0,0.9230769230769231,0.0
Queensland,AUS_QLD,2020-11-10,1.0,1.0,1.0,1179.0,6.0,1.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2020-11-11,1.0,1.0,1.0,1182.0,6.0,3.0,0.0,1.0769230769230769,0.0
Queensland,AUS_QLD,2020-11-12,1.0,1.0,1.0,1183.0,6.0,1.0,0.0,0.9230769230769231,0.0
Queensland,AUS_QLD,2020-11-13,1.0,1.0,1.0,1185.0,6.0,2.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-11-14,1.0,1.0,1.0,1185.0,6.0,0.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-11-15,1.0,1.0,1.0,1185.0,6.0,0.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-11-16,1.0,1.0,1.0,1186.0,6.0,1.0,0.0,0.7857142857142857,0.0
Queensland,AUS_QLD,2020-11-17,1.0,1.0,1.0,1187.0,6.0,1.0,0.0,0.7142857142857143,0.0
Queensland,AUS_QLD,2020-11-18,1.0,1.0,1.0,1190.0,6.0,3.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-11-19,1.0,1.0,1.0,1190.0,6.0,0.0,0.0,0.9285714285714286,0.0
Queensland,AUS_QLD,2020-11-20,1.0,1.0,1.0,1192.0,6.0,2.0,0.0,1.0714285714285714,0.0
Queensland,AUS_QLD,2020-11-21,1.0,1.0,1.0,1193.0,6.0,1.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2020-11-22,1.0,1.0,1.0,1196.0,6.0,3.0,0.0,1.3571428571428572,0.0
Queensland,AUS_QLD,2020-11-23,1.0,1.0,1.0,1197.0,6.0,1.0,0.0,1.3571428571428572,0.0
Queensland,AUS_QLD,2020-11-24,1.0,1.0,1.0,1197.0,6.0,0.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2020-11-25,1.0,1.0,1.0,1197.0,6.0,0.0,0.0,1.0714285714285714,0.0
Queensland,AUS_QLD,2020-11-26,1.0,1.0,1.0,1198.0,6.0,1.0,0.0,1.0714285714285714,0.0
Queensland,AUS_QLD,2020-11-27,1.0,1.0,1.0,1199.0,6.0,1.0,0.0,1.0,0.0
Queensland,AUS_QLD,2020-11-28,1.0,1.0,1.0,1201.0,6.0,2.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2020-11-29,1.0,1.0,1.0,1201.0,6.0,0.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2020-11-30,1.0,1.0,1.0,1202.0,6.0,1.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2020-12-01,1.0,1.0,1.0,1205.0,6.0,3.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2020-12-02,1.0,1.0,1.0,1206.0,6.0,1.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2020-12-03,1.0,1.0,1.0,1208.0,6.0,2.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2020-12-04,1.0,1.0,1.0,1210.0,6.0,2.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2020-12-05,1.0,1.0,1.0,1212.0,6.0,2.0,0.0,1.3571428571428572,0.0
Queensland,AUS_QLD,2020-12-06,1.0,1.0,1.0,1215.0,6.0,3.0,0.0,1.3571428571428572,0.0
Queensland,AUS_QLD,2020-12-07,1.0,1.0,1.0,1221.0,6.0,6.0,0.0,1.7142857142857142,0.0
Queensland,AUS_QLD,2020-12-08,1.0,1.0,1.0,1221.0,6.0,0.0,0.0,1.7142857142857142,0.0
Queensland,AUS_QLD,2020-12-09,1.0,1.0,1.0,1225.0,6.0,4.0,0.0,2.0,0.0
Queensland,AUS_QLD,2020-12-10,1.0,1.0,1.0,1224.0,6.0,,0.0,2.076923076923077,0.0
Queensland,AUS_QLD,2020-12-11,1.0,1.0,1.0,1226.0,6.0,2.0,0.0,2.1538461538461537,0.0
Queensland,AUS_QLD,2020-12-12,1.0,1.0,1.0,1226.0,6.0,0.0,0.0,2.0,0.0
Queensland,AUS_QLD,2020-12-13,1.0,1.0,1.0,1227.0,6.0,1.0,0.0,2.076923076923077,0.0
Queensland,AUS_QLD,2020-12-14,1.0,1.0,1.0,1228.0,6.0,1.0,0.0,2.076923076923077,0.0
Queensland,AUS_QLD,2020-12-15,1.0,1.0,1.0,1229.0,6.0,1.0,0.0,1.9230769230769231,0.0
Queensland,AUS_QLD,2020-12-16,1.0,1.0,1.0,1230.0,6.0,1.0,0.0,1.9230769230769231,0.0
Queensland,AUS_QLD,2020-12-17,1.0,1.0,1.0,1233.0,6.0,3.0,0.0,2.0,0.0
Queensland,AUS_QLD,2020-12-18,1.0,1.0,1.0,1232.0,6.0,,0.0,2.0,0.0
Queensland,AUS_QLD,2020-12-19,1.0,1.0,1.0,1234.0,6.0,2.0,0.0,2.0,0.0
Queensland,AUS_QLD,2020-12-20,1.0,1.0,1.0,1235.0,6.0,1.0,0.0,1.8333333333333333,0.0
Queensland,AUS_QLD,2020-12-21,1.0,1.0,1.0,1235.0,6.0,0.0,0.0,1.3333333333333333,0.0
Queensland,AUS_QLD,2020-12-22,1.0,1.0,1.0,1236.0,6.0,1.0,0.0,1.4166666666666667,0.0
Queensland,AUS_QLD,2020-12-23,1.0,1.0,1.0,1238.0,6.0,2.0,0.0,1.25,0.0
Queensland,AUS_QLD,2020-12-24,1.0,1.0,1.0,1240.0,6.0,2.0,0.0,1.3076923076923077,0.0
Queensland,AUS_QLD,2020-12-25,1.0,1.0,1.0,1241.0,6.0,1.0,0.0,1.2307692307692308,0.0
Queensland,AUS_QLD,2020-12-26,1.0,1.0,1.0,1241.0,6.0,0.0,0.0,1.2307692307692308,0.0
Queensland,AUS_QLD,2020-12-27,1.0,1.0,1.0,1246.0,6.0,5.0,0.0,1.5384615384615385,0.0
Queensland,AUS_QLD,2020-12-28,1.0,1.0,1.0,1248.0,6.0,2.0,0.0,1.6153846153846154,0.0
Queensland,AUS_QLD,2020-12-29,1.0,1.0,1.0,1250.0,6.0,2.0,0.0,1.6923076923076923,0.0
Queensland,AUS_QLD,2020-12-30,1.0,1.0,1.0,1253.0,6.0,3.0,0.0,1.8461538461538463,0.0
Queensland,AUS_QLD,2020-12-31,1.0,1.0,1.0,1253.0,6.0,0.0,0.0,1.6153846153846154,0.0
Queensland,AUS_QLD,2021-01-01,1.0,1.0,1.0,1255.0,6.0,2.0,0.0,1.6428571428571428,0.0
Queensland,AUS_QLD,2021-01-02,1.0,1.0,1.0,1255.0,6.0,0.0,0.0,1.5,0.0
Queensland,AUS_QLD,2021-01-03,1.0,1.0,1.0,1260.0,6.0,5.0,0.0,1.7857142857142858,0.0
Queensland,AUS_QLD,2021-01-04,1.0,1.0,1.0,1262.0,6.0,2.0,0.0,1.9285714285714286,0.0
Queensland,AUS_QLD,2021-01-05,1.0,1.0,1.0,1263.0,6.0,1.0,0.0,1.9285714285714286,0.0
Queensland,AUS_QLD,2021-01-06,1.0,1.0,1.0,1265.0,6.0,2.0,0.0,1.9285714285714286,0.0
Queensland,AUS_QLD,2021-01-07,1.0,1.0,1.0,1274.0,6.0,9.0,0.0,2.4285714285714284,0.0
Queensland,AUS_QLD,2021-01-08,1.0,3.0,4.0,1274.0,6.0,0.0,0.0,2.357142857142857,0.0
Queensland,AUS_QLD,2021-01-09,1.0,3.0,4.0,1274.0,6.0,0.0,0.0,2.357142857142857,0.0
Queensland,AUS_QLD,2021-01-10,1.0,3.0,4.0,1278.0,6.0,4.0,0.0,2.2857142857142856,0.0
Queensland,AUS_QLD,2021-01-11,1.0,1.0,4.0,1281.0,6.0,3.0,0.0,2.357142857142857,0.0
Queensland,AUS_QLD,2021-01-12,1.0,1.0,4.0,1283.0,6.0,2.0,0.0,2.357142857142857,0.0
Queensland,AUS_QLD,2021-01-13,1.0,1.0,4.0,1287.0,6.0,4.0,0.0,2.4285714285714284,0.0
Queensland,AUS_QLD,2021-01-14,1.0,1.0,4.0,1290.0,6.0,3.0,0.0,2.642857142857143,0.0
Queensland,AUS_QLD,2021-01-15,1.0,1.0,4.0,1291.0,6.0,1.0,0.0,2.5714285714285716,0.0
Queensland,AUS_QLD,2021-01-16,1.0,1.0,4.0,1293.0,6.0,2.0,0.0,2.7142857142857144,0.0
Queensland,AUS_QLD,2021-01-17,1.0,1.0,4.0,1294.0,6.0,1.0,0.0,2.4285714285714284,0.0
Queensland,AUS_QLD,2021-01-18,1.0,1.0,4.0,1297.0,6.0,3.0,0.0,2.5,0.0
Queensland,AUS_QLD,2021-01-19,1.0,1.0,4.0,1299.0,6.0,2.0,0.0,2.5714285714285716,0.0
Queensland,AUS_QLD,2021-01-20,1.0,1.0,4.0,1300.0,6.0,1.0,0.0,2.5,0.0
Queensland,AUS_QLD,2021-01-21,1.0,1.0,4.0,1303.0,6.0,3.0,0.0,2.0714285714285716,0.0
Queensland,AUS_QLD,2021-01-22,1.0,1.0,2.0,1303.0,6.0,0.0,0.0,2.0714285714285716,0.0
Queensland,AUS_QLD,2021-01-23,1.0,1.0,2.0,1303.0,6.0,0.0,0.0,2.0714285714285716,0.0
Queensland,AUS_QLD,2021-01-24,1.0,1.0,2.0,1305.0,6.0,2.0,0.0,1.9285714285714286,0.0
Queensland,AUS_QLD,2021-01-25,1.0,1.0,2.0,1305.0,6.0,0.0,0.0,1.7142857142857142,0.0
Queensland,AUS_QLD,2021-01-26,1.0,1.0,2.0,1306.0,6.0,1.0,0.0,1.6428571428571428,0.0
Queensland,AUS_QLD,2021-01-27,1.0,1.0,2.0,1307.0,6.0,1.0,0.0,1.4285714285714286,0.0
Queensland,AUS_QLD,2021-01-28,1.0,1.0,2.0,1308.0,6.0,1.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2021-01-29,1.0,1.0,2.0,1309.0,6.0,1.0,0.0,1.2857142857142858,0.0
Queensland,AUS_QLD,2021-01-30,1.0,1.0,2.0,1309.0,6.0,0.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2021-01-31,1.0,1.0,2.0,1310.0,6.0,1.0,0.0,1.1428571428571428,0.0
Queensland,AUS_QLD,2021-02-01,1.0,1.0,2.0,1311.0,6.0,1.0,0.0,1.0,0.0
Queensland,AUS_QLD,2021-02-02,1.0,1.0,2.0,1311.0,6.0,0.0,0.0,0.8571428571428571,0.0
Queensland,AUS_QLD,2021-02-03,1.0,1.0,2.0,1311.0,6.0,0.0,0.0,0.7857142857142857,0.0
Queensland,AUS_QLD,2021-02-04,1.0,1.0,2.0,1309.0,6.0,,0.0,0.6153846153846154,0.0
Queensland,AUS_QLD,2021-02-05,1.0,1.0,2.0,1311.0,6.0,2.0,0.0,0.7692307692307693,0.0
Queensland,AUS_QLD,2021-02-06,1.0,1.0,2.0,1312.0,6.0,1.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2021-02-07,1.0,1.0,2.0,1314.0,6.0,2.0,0.0,0.8461538461538461,0.0
Queensland,AUS_QLD,2021-02-08,1.0,1.0,2.0,1315.0,6.0,1.0,0.0,0.9230769230769231,0.0
